created_at,description,favourites_count,followers_count,friends_count,id,id_str,listed_count,name,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,screen_name,status,statuses_count,withheld_in_countries,default_profile,geo_enabled,location,url,verified,default_profile_image,protected
Mon Apr 16 18:41:35 +0000 2012,Ancien député divers gauche de #Brest #Abers #Iroise #circo2903. Conseiller municipal et communautaire #Plabennec,478.0,2658.0,1003.0,555333116,555333116,112.0,Jean-Luc Bleunven,FFFFFF,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,True,https://pbs.twimg.com/profile_banners/555333116/1494535556,http://pbs.twimg.com/profile_images/862767383873822720/8z0xd5YZ_normal.jpg,https://pbs.twimg.com/profile_images/862767383873822720/8z0xd5YZ_normal.jpg,CC3366,C0DEED,DDEEF6,333333,True,JeanLucBleunven,"{'created_at': 'Sun Jul 01 16:12:47 +0000 2018', 'hashtags': [], 'id': 1013455386622513154, 'id_str': '1013455386622513154', 'lang': 'fr', 'retweet_count': 12, 'retweeted_status': {'created_at': 'Mon Jun 11 17:31:27 +0000 2018', 'favorite_count': 13, 'hashtags': [], 'id': 1006227423439048704, 'id_str': '1006227423439048704', 'lang': 'fr', 'retweet_count': 12, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'Un grand bravo à l\'@UDBJeunes pour l\'organisation de la journée ""agriculture"" (2 tables-rondes) de samedi 9. Du bea… https://t.co/UoWEBQEkio', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1006227423439048704', 'url': 'https://t.co/UoWEBQEkio'}], 'user_mentions': [{'id': 58704537, 'id_str': '58704537', 'name': 'UDB Yaouank', 'screen_name': 'UDBJeunes'}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'RT @GaelBriand: Un grand bravo à l\'@UDBJeunes pour l\'organisation de la journée ""agriculture"" (2 tables-rondes) de samedi 9. Du beau monde:…', 'urls': [], 'user_mentions': [{'id': 117916930, 'id_str': '117916930', 'name': 'Gael Briand', 'screen_name': 'GaelBriand'}, {'id': 58704537, 'id_str': '58704537', 'name': 'UDB Yaouank', 'screen_name': 'UDBJeunes'}]}",1240.0,[],,,"Plabennec, France",https://t.co/veFysq4H6Y,,,
Wed Apr 27 08:03:53 +0000 2011,Membre honoraire du Parlement,529.0,5197.0,451.0,288670629,288670629,166.0,Dominique Dord,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/288670629/1476347393,http://pbs.twimg.com/profile_images/1327851934/Capture_d__cran_2011-04-26___11.09.50_normal.png,https://pbs.twimg.com/profile_images/1327851934/Capture_d__cran_2011-04-26___11.09.50_normal.png,0084B4,C0DEED,DDEEF6,333333,True,DominiqueDord,"{'created_at': 'Sat Jun 25 06:48:11 +0000 2022', 'hashtags': [], 'id': 1540587641539796993, 'id_str': '1540587641539796993', 'lang': 'zxx', 'media': [{'display_url': 'pic.twitter.com/N0JY90FRUW', 'expanded_url': 'https://twitter.com/davidlisnard/status/1540541388437311488/photo/1', 'id': 1540541379306217476, 'media_url': 'http://pbs.twimg.com/media/FWEaOOtWYAQeDno.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FWEaOOtWYAQeDno.jpg', 'sizes': {'large': {'h': 1616, 'resize': 'fit', 'w': 1125}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 835}, 'small': {'h': 680, 'resize': 'fit', 'w': 473}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/N0JY90FRUW'}], 'retweet_count': 84, 'retweeted_status': {'created_at': 'Sat Jun 25 03:44:23 +0000 2022', 'favorite_count': 352, 'hashtags': [], 'id': 1540541388437311488, 'id_str': '1540541388437311488', 'lang': 'zxx', 'media': [{'display_url': 'pic.twitter.com/N0JY90FRUW', 'expanded_url': 'https://twitter.com/davidlisnard/status/1540541388437311488/photo/1', 'id': 1540541379306217476, 'media_url': 'http://pbs.twimg.com/media/FWEaOOtWYAQeDno.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FWEaOOtWYAQeDno.jpg', 'sizes': {'large': {'h': 1616, 'resize': 'fit', 'w': 1125}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 835}, 'small': {'h': 680, 'resize': 'fit', 'w': 473}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/N0JY90FRUW'}], 'retweet_count': 84, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'https://t.co/N0JY90FRUW', 'urls': [], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @davidlisnard: https://t.co/N0JY90FRUW', 'urls': [], 'user_mentions': [{'id': 103918784, 'id_str': '103918784', 'name': 'David Lisnard', 'screen_name': 'davidlisnard'}]}",6372.0,[],,True,"Aix-les-Bains, Rhône-Alpes",https://t.co/kpRmYdF7gr,,,
Thu Jan 05 14:52:02 +0000 2012,Ancien ministre de l’écologie - Ancien Président de l’Assemblée nationale Conseiller régional Pays de la Loire,13211.0,80550.0,1579.0,455806353,455806353,1068.0,François de Rugy,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,,https://pbs.twimg.com/profile_banners/455806353/1651127409,http://pbs.twimg.com/profile_images/1519564560314867714/qIsojIgy_normal.jpg,https://pbs.twimg.com/profile_images/1519564560314867714/qIsojIgy_normal.jpg,FF3300,86A4A6,A0C5C7,333333,True,FdeRugy,"{'created_at': 'Fri Jun 24 21:49:46 +0000 2022', 'favorite_count': 79, 'hashtags': [], 'id': 1540452147384516609, 'id_str': '1540452147384516609', 'lang': 'fr', 'retweet_count': 26, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Donc la Cour Suprême 🇺🇸décide qu’un État ne peut pas interdire le port d’arme dans la rue mais qu’un Etat peut inte… https://t.co/0FwXRwjFqf', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540452147384516609', 'url': 'https://t.co/0FwXRwjFqf'}], 'user_mentions': []}",28440.0,[],,True,Nantes,https://t.co/iJhtdnjL8R,True,,
Thu Nov 10 14:38:28 +0000 2011,Membre honoraire du Parlement. Président de la communauté de communes https://t.co/p8iX9ouEVkésident de l’Association des Amis de l’Azerbaidjan.,76.0,4481.0,458.0,409284332,409284332,110.0,Jean Francois Mancel,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1633368967/jfmancel_normal.jpg,https://pbs.twimg.com/profile_images/1633368967/jfmancel_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,JFMancel,"{'created_at': 'Sun Jun 25 21:59:48 +0000 2017', 'hashtags': [{'text': 'formule1'}, {'text': 'Bakou2017'}, {'text': 'Ferrari'}, {'text': 'coachs'}], 'id': 879096817052508163, 'id_str': '879096817052508163', 'lang': 'fr', 'media': [{'display_url': 'pic.twitter.com/Zn1DR5EQ1q', 'expanded_url': 'https://twitter.com/alainhoupert/status/879067829277949952/video/1', 'id': 879067673669369859, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/879067673669369859/pu/img/5YZ3owHJY_WYdEfQ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/879067673669369859/pu/img/5YZ3owHJY_WYdEfQ.jpg', 'sizes': {'large': {'h': 720, 'resize': 'fit', 'w': 1280}, 'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'video', 'url': 'https://t.co/Zn1DR5EQ1q', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 16011, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/vid/1280x720/IVqsG6AtkBtMca1O.mp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/vid/320x180/Uq8KAo1rbavIlgMr.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/vid/640x360/Mf3h4_Lxmx6uUdHi.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/pl/UOnf_k5ZdHAD7uvV.m3u8'}]}}], 'retweet_count': 7, 'retweeted_status': {'created_at': 'Sun Jun 25 20:04:37 +0000 2017', 'favorite_count': 22, 'hashtags': [{'text': 'formule1'}, {'text': 'Bakou2017'}, {'text': 'Ferrari'}, {'text': 'coachs'}], 'id': 879067829277949952, 'id_str': '879067829277949952', 'lang': 'fr', 'media': [{'display_url': 'pic.twitter.com/Zn1DR5EQ1q', 'expanded_url': 'https://twitter.com/alainhoupert/status/879067829277949952/video/1', 'id': 879067673669369859, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/879067673669369859/pu/img/5YZ3owHJY_WYdEfQ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/879067673669369859/pu/img/5YZ3owHJY_WYdEfQ.jpg', 'sizes': {'large': {'h': 720, 'resize': 'fit', 'w': 1280}, 'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'video', 'url': 'https://t.co/Zn1DR5EQ1q', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 16011, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/vid/1280x720/IVqsG6AtkBtMca1O.mp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/vid/320x180/Uq8KAo1rbavIlgMr.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/vid/640x360/Mf3h4_Lxmx6uUdHi.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/879067673669369859/pu/pl/UOnf_k5ZdHAD7uvV.m3u8'}]}}], 'retweet_count': 7, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '#formule1 #Bakou2017 #Ferrari même les appariteurs ont des #coachs https://t.co/Zn1DR5EQ1q', 'urls': [], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @alainhoupert: #formule1 #Bakou2017 #Ferrari même les appariteurs ont des #coachs https://t.co/Zn1DR5EQ1q', 'urls': [], 'user_mentions': [{'id': 101817931, 'id_str': '101817931', 'name': 'Alain Houpert', 'screen_name': 'alainhoupert'}]}",3562.0,[],True,True,Beauvais,,,,
Fri Sep 18 22:39:14 +0000 2009,"Ancien Ministre | Président du @CD_CotedOr 
Président de l'@ADepartementsF",1819.0,13130.0,757.0,75406026,75406026,362.0,François Sauvadet,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/75406026/1654155557,http://pbs.twimg.com/profile_images/1527277444373393410/_4EiHfEU_normal.jpg,https://pbs.twimg.com/profile_images/1527277444373393410/_4EiHfEU_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,Sauvadet,"{'created_at': 'Sat Jun 25 12:22:28 +0000 2022', 'hashtags': [], 'id': 1540671767185948673, 'id_str': '1540671767185948673', 'lang': 'fr', 'retweet_count': 2, 'retweeted_status': {'created_at': 'Sat Jun 25 12:17:01 +0000 2022', 'favorite_count': 1, 'hashtags': [], 'id': 1540670395157663744, 'id_str': '1540670395157663744', 'lang': 'fr', 'retweet_count': 2, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'ANNULATION - En raison des prévisions météorologiques pour le week-end en Côte-d’Or, le Département a pris la décis… https://t.co/aLIwwPbFVL', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540670395157663744', 'url': 'https://t.co/aLIwwPbFVL'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @CD_CotedOr: ANNULATION - En raison des prévisions météorologiques pour le week-end en Côte-d’Or, le Département a pris la décision d’an…', 'urls': [], 'user_mentions': [{'id': 275006393, 'id_str': '275006393', 'name': ""Côte-d'Or"", 'screen_name': 'CD_CotedOr'}]}",11037.0,[],,True,,,True,,
Thu Dec 29 09:45:34 +0000 2011,"Ancien Député du Val-d'Oise Maire PS de @VilleDeGonesse (Val-d'Oise, #IDF)",140.0,1156.0,170.0,449635096,449635096,68.0,Jean-Pierre BLAZY,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/449635096/1654715154,http://pbs.twimg.com/profile_images/1313849200635977728/EApeRBhE_normal.jpg,https://pbs.twimg.com/profile_images/1313849200635977728/EApeRBhE_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,jpblazy,"{'created_at': 'Wed Jun 08 19:19:01 +0000 2022', 'favorite_count': 1, 'hashtags': [], 'id': 1534616000829837312, 'id_str': '1534616000829837312', 'lang': 'fr', 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[2.4164675, 48.9553468], [2.5042057, 48.9553468], [2.5042057, 49.0162351], [2.4164675, 49.0162351]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': 'Gonesse, France', 'id': '22daaabf97106d10', 'name': 'Gonesse', 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/22daaabf97106d10.json'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '🗳Le dimanche 12 juin se tiendra le premier tour des élections législatives Des élus (es) municipaux de Gonesse, aut… https://t.co/BX8PJDt0Ua', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1534616000829837312', 'url': 'https://t.co/BX8PJDt0Ua'}], 'user_mentions': []}",697.0,[],True,True,"Gonesse, France",https://t.co/H8dQqhgRQm,,,
Thu May 24 14:57:30 +0000 2012,Candidate aux élections législatives des 10 et 17  juin pour la 1ère circonscription de la Sarthe,,469.0,10.0,589263030,589263030,55.0,Françoise Dubois,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/2246412059/Fran_oise_Dubois_tweet_normal.jpg,https://pbs.twimg.com/profile_images/2246412059/Fran_oise_Dubois_tweet_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,fdubois2012,"{'created_at': 'Mon Jun 18 21:15:56 +0000 2012', 'favorite_count': 2, 'hashtags': [], 'id': 214828819041894402, 'id_str': '214828819041894402', 'lang': 'fr', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': ""Vous m'avez fait le bonheur de m'élire au poste de Députée de la 1ère circonscription de la Sarthe avec 51,76%. Merci pour votre soutien."", 'urls': [], 'user_mentions': []}",17.0,[],True,,,,,,
Tue Mar 27 16:32:11 +0000 2012,Député honoraire du Haut-Rhin,147.0,2964.0,307.0,538295315,538295315,95.0,Arlette Grosskost,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/538295315/1368698706,http://pbs.twimg.com/profile_images/440446031746965506/HEe7zCGV_normal.jpeg,https://pbs.twimg.com/profile_images/440446031746965506/HEe7zCGV_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,agrosskost,"{'created_at': 'Thu Jun 09 16:44:27 +0000 2022', 'hashtags': [], 'id': 1534939494306263041, 'id_str': '1534939494306263041', 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'La photo du conseil stratégique des LR ( Figaro) est époustouflante et révélatrice ! 10 hommes une femme…! Allez re… https://t.co/R3rwX7InwJ', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1534939494306263041', 'url': 'https://t.co/R3rwX7InwJ'}], 'user_mentions': []}",430.0,[],True,True,Mulhouse,http://t.co/sHnoalkE5Q,,,
Wed Jun 20 08:54:54 +0000 2012,Ancienne députée d'ille et vilaine,708.0,5204.0,2604.0,613272422,613272422,149.0,M-A Chapdelaine,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/801312196215050240/Y1QiuHY5_normal.jpg,https://pbs.twimg.com/profile_images/801312196215050240/Y1QiuHY5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,ma_chapdelaine,"{'created_at': 'Tue May 03 13:14:48 +0000 2022', 'favorite_count': 14, 'hashtags': [], 'id': 1521478381887684608, 'id_str': '1521478381887684608', 'lang': 'fr', 'quoted_status_id': 1521471285754220546, 'quoted_status_id_str': '1521471285754220546', 'retweet_count': 5, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Félicitations aux député.e.s socialistes @socialistesAN  pour refuser des réformes injustes comme la retraite à 65… https://t.co/Nrvom3CHrP', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1521478381887684608', 'url': 'https://t.co/Nrvom3CHrP'}], 'user_mentions': [{'id': 201737230, 'id_str': '201737230', 'name': 'Députés Socialistes et apparentés', 'screen_name': 'socialistesAN'}]}",3032.0,[],True,,Rennes,https://t.co/iExpM3afR9,True,,
Wed Oct 10 20:12:20 +0000 2012,"Député du Val d'Oise, Maire de l'Isle Adam. Vice President de la Commission des Affaires Étrangères a l'Assemblée Nationale. Président de la fédération LR du 95",12.0,1990.0,187.0,872426652,872426652,56.0,Poniatowski Axel,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/2703063729/a1ea984c8356a21471dad8e0e3d29c70_normal.jpeg,https://pbs.twimg.com/profile_images/2703063729/a1ea984c8356a21471dad8e0e3d29c70_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,AxelPoniatowski,"{'created_at': 'Tue Jun 13 17:00:37 +0000 2017', 'favorite_count': 9, 'hashtags': [], 'id': 874672871976652800, 'id_str': '874672871976652800', 'lang': 'fr', 'retweet_count': 2, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': ""Angela Merkel initie une nouvelle politique pour le développement économique de l'Afrique. Bravo, elle a tout compris."", 'urls': [], 'user_mentions': []}",267.0,[],True,True,,https://t.co/KSRZk5gSqs,,,
Wed Feb 17 08:49:14 +0000 2010,Député de l'Ain,146.0,4689.0,430.0,115003417,115003417,150.0,delaverpilliere,182238,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,,http://pbs.twimg.com/profile_images/747321890088222721/JOuZPH3a_normal.jpg,https://pbs.twimg.com/profile_images/747321890088222721/JOuZPH3a_normal.jpg,B2CE12,5DA4C5,0081C1,E5E5E5,True,delaverpilliere,"{'created_at': 'Thu Apr 21 08:49:50 +0000 2022', 'favorite_count': 8, 'hashtags': [], 'id': 1517063044253184001, 'id_str': '1517063044253184001', 'in_reply_to_screen_name': 'vpecresse', 'in_reply_to_user_id': 49969223, 'lang': 'fr', 'retweet_count': 6, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': '@vpecresse a contracté un emprunt à son nom pour financer la campagne. Il serait injuste qu’elle supporte seule la… https://t.co/P2VjuIyPUf', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1517063044253184001', 'url': 'https://t.co/P2VjuIyPUf'}], 'user_mentions': [{'id': 49969223, 'id_str': '49969223', 'name': 'Valérie Pécresse', 'screen_name': 'vpecresse'}]}",1045.0,[],,True,Lagnieu (Ain),https://t.co/sjvuJkevvR,True,,
Wed Mar 16 18:07:15 +0000 2011,Maire du Touquet-Paris-Plage | Président du Comite Régional du Tourisme | Député de 2007-2020 | ex-VP @AN_Afeco | Trésorier National LR | Président Opale&Co|,4244.0,23741.0,1243.0,267310445,267310445,340.0,Daniel Fasquelle,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/267310445/1597354651,http://pbs.twimg.com/profile_images/1071085548406824965/MX9pOsaJ_normal.jpg,https://pbs.twimg.com/profile_images/1071085548406824965/MX9pOsaJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,DFasquelle,"{'created_at': 'Sat Jun 25 11:44:14 +0000 2022', 'hashtags': [], 'id': 1540662145599393792, 'id_str': '1540662145599393792', 'lang': 'fr', 'retweet_count': 1, 'retweeted_status': {'created_at': 'Sat Jun 25 11:43:58 +0000 2022', 'favorite_count': 1, 'hashtags': [], 'id': 1540662078062616578, 'id_str': '1540662078062616578', 'lang': 'fr', 'retweet_count': 1, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': '𝙈𝙞𝙡𝙠𝙤 𝙋𝙤𝙩𝙞𝙨𝙚𝙠, vainqueur de l’Enduropale du Touquet Pas-de-Calais 2022, a reçu son bouclier ce matin ! 🥇\n\n🗓 Et voic… https://t.co/0wAExOJvcH', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540662078062616578', 'url': 'https://t.co/0wAExOJvcH'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @Le_Touquet: 𝙈𝙞𝙡𝙠𝙤 𝙋𝙤𝙩𝙞𝙨𝙚𝙠, vainqueur de l’Enduropale du Touquet Pas-de-Calais 2022, a reçu son bouclier ce matin ! 🥇\n\n🗓 Et voici les da…', 'urls': [], 'user_mentions': [{'id': 377276110, 'id_str': '377276110', 'name': 'Le Touquet', 'screen_name': 'Le_Touquet'}]}",11683.0,[],True,True,Le Touquet Paris-Plage/Paris,https://t.co/jMHHLTg8tU,True,,
